,municipio_productor,departamento,recurso_natural,a_o_produccion,valor_contraprestacion
34486,Magüi,Nariño,ORO,2013,258176368.0
34487,Magüi,Nariño,ORO,2014,81697122.0
34488,Magüi,Nariño,ORO,2015,491242091.0
34489,Magüi,Nariño,ORO,2016,829084394.0
34490,Magüi,Nariño,ORO,2017,1928791.0
34491,Magüi,Nariño,ORO,2012,84096687.0
34492,Magüi,Nariño,ORO,2013,439605972.0
34493,Magüi,Nariño,ORO,2014,506993863.0
34494,Magüi,Nariño,ORO,2015,487342016.0
34495,Magüi,Nariño,ORO,2016,502098499.0
34496,Magüi,Nariño,ORO,2017,13215434.0
34497,Magüi,Nariño,ORO,2012,94272878.0
34498,Magüi,Nariño,ORO,2013,323507495.0
34499,Magüi,Nariño,ORO,2014,429930971.0
34500,Magüi,Nariño,ORO,2015,1172757765.0
34501,Magüi,Nariño,ORO,2016,663435146.0
34502,Magüi,Nariño,ORO,2019,55018216.0
34503,Magüi,Nariño,ORO,2020,126494.0
34504,Magüi,Nariño,ORO,2012,139854684.0
34505,Magüi,Nariño,ORO,2013,359711401.0
34506,Magüi,Nariño,ORO,2014,161705332.0
34507,Magüi,Nariño,ORO,2015,142968501.0
34508,Magüi,Nariño,ORO,2016,488566641.0
34509,Magüi,Nariño,ORO,2017,23050544.0
34510,Magüi,Nariño,ORO,2012,109331527.0
34511,Magüi,Nariño,ORO,2013,411783711.0
34512,Magüi,Nariño,ORO,2014,91747950.0
34513,Magüi,Nariño,ORO,2015,141082999.0
34514,Magüi,Nariño,ORO,2016,572283781.0
34515,Magüi,Nariño,ORO,2017,92338847.0
34516,Magüi,Nariño,ORO,2012,138001204.0
34517,Magüi,Nariño,ORO,2013,404326372.0
34518,Magüi,Nariño,ORO,2014,128542938.0
34519,Magüi,Nariño,ORO,2015,6999883.0
34520,Magüi,Nariño,ORO,2016,392665659.0
34521,Magüi,Nariño,ORO,2017,111752351.0
34522,Magüi,Nariño,ORO,2019,320188147.0
34523,Magüi,Nariño,PLATA,2012,12869.0
34524,Magüi,Nariño,PLATA,2012,39213.0
34525,Magüi,Nariño,PLATA,2017,497.0
34526,Magüi,Nariño,PLATA,2018,143096.0
34527,Magüi,Nariño,PLATA,2017,297.0
34528,Magüi,Nariño,PLATA,2018,131389.0
34529,Magüi,Nariño,PLATA,2012,69185.0
34530,Magüi,Nariño,PLATA,2017,284.0
34531,Magüi,Nariño,PLATA,2018,143746.0
34532,Magüi,Nariño,PLATA,2012,74043.0
34533,Magüi,Nariño,PLATA,2018,52071.0
34534,Magüi,Nariño,PLATA,2012,2305.0
34535,Magüi,Nariño,PLATA,2012,2060.0
34536,Magüi,Nariño,PLATA,2012,1199.0
34537,Magüi,Nariño,PLATA,2012,12282.0
34538,Magüi,Nariño,PLATA,2017,63453.0
34539,Magüi,Nariño,PLATA,2012,7735.0
34540,Magüi,Nariño,PLATA,2017,131757.0
34541,Magüi,Nariño,PLATA,2012,28046.0
34542,Magüi,Nariño,PLATA,2017,147849.0
34543,Magüi,Nariño,PLATINO,2017,3396240.0
34544,Magüi,Nariño,PLATINO,2015,902141.0
34545,Magüi,Nariño,PLATINO,2016,8418287.0
34546,Magüi,Nariño,PLATINO,2017,5612032.0
34547,Magüi,Nariño,PLATINO,2015,14372350.0
34548,Magüi,Nariño,PLATINO,2016,7890655.0
34549,Magüi,Nariño,PLATINO,2014,3168549.0
34550,Magüi,Nariño,PLATINO,2015,3723779.0
34551,Magüi,Nariño,PLATINO,2014,451850.0
34552,Magüi,Nariño,PLATINO,2015,2254522.0
34553,Magüi,Nariño,PLATINO,2015,1919038.0
34554,Magüi,Nariño,PLATINO,2016,4443861.0
34555,Magüi,Nariño,PLATINO,2016,3255057.0
34556,Magüi,Nariño,PLATINO,2014,2158389.0
34557,Magüi,Nariño,PLATINO,2015,4613460.0
34558,Magüi,Nariño,PLATINO,2015,8596349.0
34559,Magüi,Nariño,PLATINO,2016,1383736.0
34560,Magüi,Nariño,PLATINO,2015,5563374.0
34561,Magüi,Nariño,PLATINO,2016,7188853.0
34562,Mallama,Nariño,ARENA DE CANTERA,2015,19883.0
34563,Mallama,Nariño,ARENA DE CANTERA,2016,13383.0
34564,Mallama,Nariño,GRAVAS,2015,51825.0
34565,Mallama,Nariño,ORO,2017,10857945.0
34566,Mallama,Nariño,ORO,2017,7769276.0
34567,Mallama,Nariño,ORO,2016,385538.0
34568,Mallama,Nariño,ORO,2017,2322137.0
34569,Mallama,Nariño,ORO,2016,653930.0
34570,Mallama,Nariño,ORO,2015,282313.0
34571,Mallama,Nariño,ORO,2016,24301665.0
34572,Mallama,Nariño,ORO,2013,976526.0
34573,Mallama,Nariño,ORO,2016,38629775.0
34574,Nariño - Nariño,Nariño,ORO,2020,1378647.0
34575,Nariño - Nariño,Nariño,ORO,2021,45443737.0
34576,Nariño - Nariño,Nariño,ORO,2019,633502.0
34577,Nariño - Nariño,Nariño,ORO,2020,1002507.0
34578,Nariño - Nariño,Nariño,ORO,2019,776344.0
34579,Nariño - Nariño,Nariño,ORO,2018,98633.0
34580,Nariño - Nariño,Nariño,ORO,2019,863926.0
34581,Nariño - Nariño,Nariño,ORO,2020,61508841.0
34582,Nariño - Nariño,Nariño,PLATA,2021,121521.0
34583,Nariño - Nariño,Nariño,PLATA,2019,55.0
34584,Ospina,Nariño,RECEBO,2012,6125981.0
34585,Policarpa,Nariño,ORO,2012,60990.0
34586,Policarpa,Nariño,ORO,2013,6316608.0
34587,Policarpa,Nariño,ORO,2012,3433658.0
34588,Policarpa,Nariño,ORO,2012,53529.0
34589,Potosi,Nariño,GRAVA DE CANTERA,2015,182493.0
34590,Potosi,Nariño,GRAVAS DE RIO,2013,32676.0
34591,Potosi,Nariño,RECEBO,2017,20397.0
34592,Potosi,Nariño,RECEBO,2019,7248.0
34593,Potosi,Nariño,RECEBO,2021,8417.0
34594,Potosi,Nariño,RECEBO,2016,15047.0
34595,Potosi,Nariño,RECEBO,2017,13149.0
34596,Potosi,Nariño,RECEBO,2018,14161.0
34597,Potosi,Nariño,RECEBO,2019,25735.0
34598,Potosi,Nariño,RECEBO,2013,22072.0
34599,Potosi,Nariño,RECEBO,2016,20062.0
34600,Potosi,Nariño,RECEBO,2017,14162.0
34601,Potosi,Nariño,RECEBO,2018,14161.0
34602,Potosi,Nariño,RECEBO,2019,17157.0
34603,Potosi,Nariño,RECEBO,2015,43598.0
34604,Potosi,Nariño,RECEBO,2016,29884.0
34605,Potosi,Nariño,RECEBO,2018,42483.0
34606,Potosi,Nariño,RECEBO,2019,16084.0
34607,Potosi,Nariño,GRAVAS,2017,65163.0
34608,Potosi,Nariño,GRAVAS,2021,94042.0
34609,Potosi,Nariño,GRAVAS,2016,89644.0
34610,Potosi,Nariño,GRAVAS,2017,38115.0
34611,Potosi,Nariño,GRAVAS,2018,41383.0
34612,Potosi,Nariño,GRAVAS,2019,100441.0
34613,Potosi,Nariño,GRAVAS,2016,69843.0
34614,Potosi,Nariño,GRAVAS,2017,41382.0
34615,Potosi,Nariño,GRAVAS,2018,41383.0
34616,Potosi,Nariño,GRAVAS,2019,110831.0
34617,Potosi,Nariño,GRAVAS,2016,162081.0
34618,Potosi,Nariño,GRAVAS,2018,124149.0
34619,Potosi,Nariño,GRAVAS,2019,93514.0
34620,Puerres,Nariño,GRAVA DE CANTERA,2015,90907.0
34621,Puerres,Nariño,GRAVA DE CANTERA,2015,87508.0
34622,Puerres,Nariño,GRAVA DE CANTERA,2014,60313.0
34623,Puerres,Nariño,GRAVA DE CANTERA,2015,87339.0
34624,Puerres,Nariño,RECEBO,2015,241104.0
34625,Pupiales,Nariño,ARENA DE CANTERA,2014,127229.0
34626,Pupiales,Nariño,GRAVA DE CANTERA,2015,59497.0
34627,Pupiales,Nariño,RECEBO,2020,191524.0
34628,Pupiales,Nariño,RECEBO,2019,534301.0
34629,Pupiales,Nariño,RECEBO,2018,340821.0
34630,Pupiales,Nariño,RECEBO,2020,260302.0
34631,Pupiales,Nariño,RECEBO,2018,98046.0
34632,Pupiales,Nariño,RECEBO,2019,529563.0
34633,Pupiales,Nariño,GRAVAS,2019,814735.0
34634,Pupiales,Nariño,GRAVAS,2020,460939.0
34635,Pupiales,Nariño,GRAVAS,2021,82967.0
34636,Pupiales,Nariño,GRAVAS,2019,556016.0
34637,Pupiales,Nariño,GRAVAS,2018,480851.0
34638,Pupiales,Nariño,GRAVAS,2019,67254.0
34639,Pupiales,Nariño,GRAVAS,2020,955951.0
34640,Pupiales,Nariño,GRAVAS,2013,153284.0
34641,Pupiales,Nariño,GRAVAS,2018,48506.0
34642,Pupiales,Nariño,GRAVAS,2019,1774720.0
34643,Pupiales,Nariño,GRAVAS,2020,715684.0
34644,Roberto Payan,Nariño,ORO,2013,131157688.0
34645,Roberto Payan,Nariño,ORO,2014,145684073.0
34646,Roberto Payan,Nariño,ORO,2016,144288514.0
34647,Roberto Payan,Nariño,ORO,2017,39190045.0
34648,Roberto Payan,Nariño,ORO,2013,282279349.0
34649,Roberto Payan,Nariño,ORO,2014,620734776.0
34650,Roberto Payan,Nariño,ORO,2015,18856265.0
34651,Roberto Payan,Nariño,ORO,2016,802248586.0
34652,Roberto Payan,Nariño,ORO,2017,51153950.0
34653,Roberto Payan,Nariño,ORO,2013,169744995.0
34654,Roberto Payan,Nariño,ORO,2014,816950406.0
34655,Roberto Payan,Nariño,ORO,2015,378657760.0
34656,Roberto Payan,Nariño,ORO,2016,186372430.0
34657,Roberto Payan,Nariño,ORO,2017,107398194.0
34658,Roberto Payan,Nariño,ORO,2021,398064171.0
34659,Roberto Payan,Nariño,ORO,2012,30245779.0
34660,Roberto Payan,Nariño,ORO,2013,213360947.0
34661,Roberto Payan,Nariño,ORO,2014,260948664.0
34662,Roberto Payan,Nariño,ORO,2015,82370295.0
34663,Roberto Payan,Nariño,ORO,2016,120345372.0
34664,Roberto Payan,Nariño,ORO,2017,41435269.0
34665,Roberto Payan,Nariño,ORO,2012,79717993.0
34666,Roberto Payan,Nariño,ORO,2013,325118272.0
34667,Roberto Payan,Nariño,ORO,2014,114272411.0
34668,Roberto Payan,Nariño,ORO,2015,154999599.0
34669,Roberto Payan,Nariño,ORO,2016,257182948.0
34670,Roberto Payan,Nariño,ORO,2017,44177945.0
34671,Roberto Payan,Nariño,ORO,2012,229696817.0
34672,Roberto Payan,Nariño,ORO,2013,363405822.0
34673,Roberto Payan,Nariño,ORO,2014,155630213.0
34674,Roberto Payan,Nariño,ORO,2015,281586721.0
34675,Roberto Payan,Nariño,ORO,2016,194000692.0
34676,Roberto Payan,Nariño,ORO,2017,72995364.0
34677,Roberto Payan,Nariño,ORO,2021,226048770.0
34678,Roberto Payan,Nariño,ORO,2012,150477072.0
34679,Roberto Payan,Nariño,ORO,2013,408286456.0
34680,Roberto Payan,Nariño,ORO,2014,27936411.0
34681,Roberto Payan,Nariño,ORO,2015,300908285.0
34682,Roberto Payan,Nariño,ORO,2016,130952989.0
34683,Roberto Payan,Nariño,ORO,2017,579974.0
34684,Roberto Payan,Nariño,ORO,2012,175818732.0
34685,Roberto Payan,Nariño,ORO,2013,634834370.0
34686,Roberto Payan,Nariño,ORO,2014,7786159.0
34687,Roberto Payan,Nariño,ORO,2015,290709468.0
34688,Roberto Payan,Nariño,ORO,2016,62542502.0
34689,Roberto Payan,Nariño,ORO,2012,177475163.0
34690,Roberto Payan,Nariño,ORO,2013,400677749.0
34691,Roberto Payan,Nariño,ORO,2014,14232279.0
34692,Roberto Payan,Nariño,ORO,2015,155639275.0
34693,Roberto Payan,Nariño,ORO,2016,115744334.0
34694,Roberto Payan,Nariño,ORO,2012,276398875.0
34695,Roberto Payan,Nariño,ORO,2013,477945286.0
34696,Roberto Payan,Nariño,ORO,2014,22909027.0
34697,Roberto Payan,Nariño,ORO,2015,27559786.0
34698,Roberto Payan,Nariño,ORO,2016,28616184.0
34699,Roberto Payan,Nariño,ORO,2012,286148648.0
34700,Roberto Payan,Nariño,ORO,2013,242094935.0
34701,Roberto Payan,Nariño,ORO,2015,36315247.0
34702,Roberto Payan,Nariño,ORO,2016,155836007.0
34703,Roberto Payan,Nariño,ORO,2017,36508945.0
34704,Roberto Payan,Nariño,ORO,2012,277687301.0
34705,Roberto Payan,Nariño,ORO,2013,314453745.0
34706,Roberto Payan,Nariño,ORO,2014,6961669.0
34707,Roberto Payan,Nariño,ORO,2015,299877645.0
34708,Roberto Payan,Nariño,ORO,2016,99450715.0
34709,Roberto Payan,Nariño,ORO,2017,64144488.0
34710,Roberto Payan,Nariño,PLATA,2013,20313.0
34711,Roberto Payan,Nariño,PLATA,2021,593863.0
34712,Roberto Payan,Nariño,PLATA,2012,55631.0
34713,Roberto Payan,Nariño,PLATA,2012,66313.0
34714,Roberto Payan,Nariño,PLATA,2012,7953.0
34715,Roberto Payan,Nariño,PLATA,2021,509922.0
34716,Roberto Payan,Nariño,PLATA,2012,34764.0
34717,Roberto Payan,Nariño,PLATA,2012,109217.0
34718,Roberto Payan,Nariño,PLATA,2012,60369.0
34719,Roberto Payan,Nariño,PLATA,2017,71914.0
34720,Roberto Payan,Nariño,PLATA,2017,69429.0
34721,Roberto Payan,Nariño,PLATINO,2013,177651.0
34722,Roberto Payan,Nariño,PLATINO,2013,47733.0
34723,Roberto Payan,Nariño,PLATINO,2013,47166.0
34724,Samaniego,Nariño,MANGANESO,2012,373867.0
34725,Samaniego,Nariño,MANGANESO,2013,123706.0
34726,Samaniego,Nariño,MANGANESO,2014,52170.0
34727,Samaniego,Nariño,GRAVA DE CANTERA,2016,84280.0
34728,Samaniego,Nariño,GRAVA DE CANTERA,2015,113506.0
34729,Samaniego,Nariño,RECEBO,2012,34441.0
34730,Samaniego,Nariño,RECEBO,2017,6813.0
34731,Samaniego,Nariño,RECEBO,2018,63805.0
34732,Samaniego,Nariño,RECEBO,2019,175674.0
34733,Samaniego,Nariño,RECEBO,2020,264804.0
34734,Samaniego,Nariño,RECEBO,2016,43295.0
34735,Samaniego,Nariño,RECEBO,2017,7333.0
34736,Samaniego,Nariño,RECEBO,2019,104546.0
34737,Samaniego,Nariño,RECEBO,2020,26356.0
34738,Samaniego,Nariño,RECEBO,2021,17901.0
34739,Samaniego,Nariño,RECEBO,2016,38620.0
34740,Samaniego,Nariño,RECEBO,2019,24662.0
34741,Samaniego,Nariño,RECEBO,2020,16085.0
34742,Samaniego,Nariño,RECEBO,2012,52739.0
34743,Samaniego,Nariño,RECEBO,2013,155715.0
34744,Samaniego,Nariño,RECEBO,2014,350076.0
34745,Samaniego,Nariño,RECEBO,2015,544833.0
34746,Samaniego,Nariño,RECEBO,2016,43301.0
34747,Samaniego,Nariño,RECEBO,2017,113788.0
34748,Samaniego,Nariño,RECEBO,2018,236677.0
34749,Samaniego,Nariño,RECEBO,2019,22786.0
34750,Samaniego,Nariño,RECEBO,2020,19545.0
34751,Samaniego,Nariño,GRAVAS,2017,8640.0
34752,Samaniego,Nariño,GRAVAS,2018,175007.0
34753,Samaniego,Nariño,GRAVAS,2019,110180.0
34754,Samaniego,Nariño,GRAVAS,2020,150719.0
34755,Samaniego,Nariño,GRAVAS,2016,82443.0
34756,Samaniego,Nariño,GRAVAS,2017,58443.0
34757,Samaniego,Nariño,GRAVAS,2019,237439.0
34758,Samaniego,Nariño,GRAVAS,2020,69524.0
34759,Samaniego,Nariño,GRAVAS,2021,50408.0
34760,Samaniego,Nariño,GRAVAS,2019,187989.0
34761,Samaniego,Nariño,GRAVAS,2020,147004.0
34762,Samaniego,Nariño,GRAVAS,2012,39484.0
34763,Samaniego,Nariño,GRAVAS,2013,76358.0
34764,Samaniego,Nariño,GRAVAS,2014,91045.0
34765,Samaniego,Nariño,GRAVAS,2015,130324.0
34766,Samaniego,Nariño,GRAVAS,2016,183516.0
34767,Samaniego,Nariño,GRAVAS,2017,137255.0
34768,Samaniego,Nariño,GRAVAS,2018,226305.0
34769,Samaniego,Nariño,GRAVAS,2019,119719.0
34770,Samaniego,Nariño,GRAVAS,2020,101694.0
34771,Samaniego,Nariño,ORO,2017,7708602.0
34772,Samaniego,Nariño,ORO,2016,21312710.0
34773,Samaniego,Nariño,ORO,2017,5879839.0
34774,Samaniego,Nariño,ORO,2016,20566781.0
34775,Samaniego,Nariño,ORO,2017,13765608.0
34776,Samaniego,Nariño,ORO,2014,119912.0
34777,Sandona,Nariño,GRAVA DE CANTERA,2016,399820.0
34778,Sandona,Nariño,GRAVA DE CANTERA,2015,793014.0
34779,Sandona,Nariño,RECEBO,2016,65472.0
34780,Sandona,Nariño,RECEBO,2017,163593.0
34781,Sandona,Nariño,RECEBO,2016,51326.0
34782,Sandona,Nariño,RECEBO,2016,40961.0
34783,Sandona,Nariño,RECEBO,2017,86310.0
34784,Sandona,Nariño,RECEBO,2014,59597.0
34785,Sandona,Nariño,RECEBO,2015,82748.0
34786,Sandona,Nariño,RECEBO,2016,169197.0
34787,Sandona,Nariño,RECEBO,2017,89630.0
34788,Sandona,Nariño,GRAVAS,2017,680428.0
34789,Sandona,Nariño,GRAVAS,2016,306913.0
34790,Sandona,Nariño,GRAVAS,2019,67903.0
34791,Sandona,Nariño,GRAVAS,2015,13091.0
34792,Sandona,Nariño,GRAVAS,2016,2645328.0
34793,Sandona,Nariño,GRAVAS,2017,1691.0
34794,San Lorenzo,Nariño,RECEBO,2013,6211510.0
34795,San Pablo - Nariño,Nariño,ARENAS,2017,75052.0
34796,San Pablo - Nariño,Nariño,ARENAS,2018,150963.0
34797,San Pablo - Nariño,Nariño,ARENAS,2019,166052.0
34798,San Pablo - Nariño,Nariño,ARENAS,2020,54957.0
34799,San Pablo - Nariño,Nariño,ARENAS,2021,115660.0
34800,San Pablo - Nariño,Nariño,ARENAS,2016,269192.0
34801,San Pablo - Nariño,Nariño,ARENAS,2017,83976.0
34802,San Pablo - Nariño,Nariño,ARENAS,2018,240055.0
34803,San Pablo - Nariño,Nariño,ARENAS,2019,156797.0
34804,San Pablo - Nariño,Nariño,ARENAS,2021,36043.0
34805,San Pablo - Nariño,Nariño,ARENAS,2018,247026.0
34806,San Pablo - Nariño,Nariño,ARENAS,2019,273420.0
34807,San Pablo - Nariño,Nariño,ARENAS,2020,145646.0
34808,San Pablo - Nariño,Nariño,ARENAS,2016,116790.0
34809,San Pablo - Nariño,Nariño,ARENAS,2017,430093.0
34810,San Pablo - Nariño,Nariño,ARENAS,2018,496939.0
34811,San Pablo - Nariño,Nariño,ARENAS,2019,53211.0
34812,San Pablo - Nariño,Nariño,ARENA DE RIO,2016,222845.0
34813,San Pablo - Nariño,Nariño,ARENA DE RIO,2014,231636.0
34814,San Pablo - Nariño,Nariño,ARENA DE RIO,2015,327949.0
34815,San Pablo - Nariño,Nariño,GRAVAS DE RIO,2016,185423.0
34816,San Pablo - Nariño,Nariño,GRAVAS DE RIO,2014,196908.0
34817,San Pablo - Nariño,Nariño,GRAVAS DE RIO,2015,366941.0
34818,San Pablo - Nariño,Nariño,GRAVAS,2017,327614.0
34819,San Pablo - Nariño,Nariño,GRAVAS,2018,251197.0
34820,San Pablo - Nariño,Nariño,GRAVAS,2019,320375.0
34821,San Pablo - Nariño,Nariño,GRAVAS,2020,44913.0
34822,San Pablo - Nariño,Nariño,GRAVAS,2021,85786.0
34823,San Pablo - Nariño,Nariño,GRAVAS,2016,188647.0
34824,San Pablo - Nariño,Nariño,GRAVAS,2017,366087.0
34825,San Pablo - Nariño,Nariño,GRAVAS,2018,456.0
34826,San Pablo - Nariño,Nariño,GRAVAS,2019,293385.0
34827,San Pablo - Nariño,Nariño,GRAVAS,2021,50831.0
34828,San Pablo - Nariño,Nariño,GRAVAS,2018,412479.0
34829,San Pablo - Nariño,Nariño,GRAVAS,2019,463334.0
34830,San Pablo - Nariño,Nariño,GRAVAS,2020,104715.0
34831,San Pablo - Nariño,Nariño,GRAVAS,2012,98655.0
34832,San Pablo - Nariño,Nariño,GRAVAS,2016,185408.0
34833,San Pablo - Nariño,Nariño,GRAVAS,2017,545384.0
34834,San Pablo - Nariño,Nariño,GRAVAS,2018,630687.0
34835,San Pablo - Nariño,Nariño,GRAVAS,2019,156241.0
34836,San Pablo - Nariño,Nariño,ORO,2017,612535.0
34837,San Pablo - Nariño,Nariño,ORO,2016,3066866.0
34838,San Pablo - Nariño,Nariño,ORO,2016,540011.0
34839,San Pablo - Nariño,Nariño,ORO,2016,1285125.0
34840,San Pablo - Nariño,Nariño,ORO,2016,320465.0
34841,San Pedro de Cartago,Nariño,GRAVAS,2012,2274939.0
34842,Santa Barbara - Nariño,Nariño,ORO,2012,6599356.0
34843,Santa Barbara - Nariño,Nariño,ORO,2013,195976845.0
34844,Santa Barbara - Nariño,Nariño,ORO,2014,3742346.0
34845,Santa Barbara - Nariño,Nariño,ORO,2016,910113894.0
34846,Santa Barbara - Nariño,Nariño,ORO,2019,6826035.0
34847,Santa Barbara - Nariño,Nariño,ORO,2012,16428927.0
34848,Santa Barbara - Nariño,Nariño,ORO,2013,246968906.0
34849,Santa Barbara - Nariño,Nariño,ORO,2014,6707584.0
34850,Santa Barbara - Nariño,Nariño,ORO,2015,584749826.0
34851,Santa Barbara - Nariño,Nariño,ORO,2016,789941803.0
34852,Santa Barbara - Nariño,Nariño,ORO,2017,589097770.0
34853,Santa Barbara - Nariño,Nariño,ORO,2019,10619971.0
34854,Santa Barbara - Nariño,Nariño,ORO,2012,35473098.0
34855,Santa Barbara - Nariño,Nariño,ORO,2013,362231578.0
34856,Santa Barbara - Nariño,Nariño,ORO,2014,2169815.0
34857,Santa Barbara - Nariño,Nariño,ORO,2015,1115139537.0
34858,Santa Barbara - Nariño,Nariño,ORO,2016,673976779.0
34859,Santa Barbara - Nariño,Nariño,ORO,2017,307157676.0
34860,Santa Barbara - Nariño,Nariño,ORO,2019,11952693.0
34861,Santa Barbara - Nariño,Nariño,ORO,2020,43342886.0
34862,Santa Barbara - Nariño,Nariño,ORO,2021,146435753.0
34863,Santa Barbara - Nariño,Nariño,ORO,2012,40142932.0
34864,Santa Barbara - Nariño,Nariño,ORO,2013,356350683.0
34865,Santa Barbara - Nariño,Nariño,ORO,2014,4625436.0
34866,Santa Barbara - Nariño,Nariño,ORO,2015,194903377.0
34867,Santa Barbara - Nariño,Nariño,ORO,2016,717555838.0
34868,Santa Barbara - Nariño,Nariño,ORO,2017,166492105.0
34869,Santa Barbara - Nariño,Nariño,ORO,2012,261788245.0
34870,Santa Barbara - Nariño,Nariño,ORO,2013,662363321.0
34871,Santa Barbara - Nariño,Nariño,ORO,2014,108259.0
34872,Santa Barbara - Nariño,Nariño,ORO,2015,17745566.0
34873,Santa Barbara - Nariño,Nariño,ORO,2016,929693537.0
34874,Santa Barbara - Nariño,Nari��o,ORO,2017,150428531.0
34875,Santa Barbara - Nariño,Nariño,ORO,2012,473070901.0
34876,Santa Barbara - Nariño,Nariño,ORO,2013,8819831.0
34877,Santa Barbara - Nariño,Nariño,ORO,2014,21633116.0
34878,Santa Barbara - Nariño,Nariño,ORO,2015,149010498.0
34879,Santa Barbara - Nariño,Nariño,ORO,2016,1580414236.0
34880,Santa Barbara - Nariño,Nariño,ORO,2017,188800937.0
34881,Santa Barbara - Nariño,Nariño,ORO,2018,26483417.0
34882,Santa Barbara - Nariño,Nariño,ORO,2019,94954981.0
34883,Santa Barbara - Nariño,Nariño,ORO,2020,165660284.0
34884,Santa Barbara - Nariño,Nariño,ORO,2021,104128892.0
34885,Santa Barbara - Nariño,Nariño,ORO,2012,533296131.0
34886,Santa Barbara - Nariño,Nariño,ORO,2013,9304572.0
34887,Santa Barbara - Nariño,Nariño,ORO,2014,2795032.0
34888,Santa Barbara - Nariño,Nariño,ORO,2015,346389353.0
34889,Santa Barbara - Nariño,Nariño,ORO,2016,611310624.0
34890,Santa Barbara - Nariño,Nariño,ORO,2017,22946344.0
34891,Santa Barbara - Nariño,Nariño,ORO,2018,36702254.0
34892,Santa Barbara - Nariño,Nariño,ORO,2012,218423029.0
34893,Santa Barbara - Nariño,Nariño,ORO,2013,6948745.0
34894,Santa Barbara - Nariño,Nariño,ORO,2015,36151468.0
34895,Santa Barbara - Nariño,Nariño,ORO,2016,694053885.0
34896,Santa Barbara - Nariño,Nariño,ORO,2017,16733819.0
34897,Santa Barbara - Nariño,Nariño,ORO,2012,170330317.0
34898,Santa Barbara - Nariño,Nariño,ORO,2013,4443852.0
34899,Santa Barbara - Nariño,Nariño,ORO,2014,12057844.0
34900,Santa Barbara - Nariño,Nariño,ORO,2015,445735951.0
34901,Santa Barbara - Nariño,Nariño,ORO,2016,724940544.0
34902,Santa Barbara - Nariño,Nariño,ORO,2017,6230609.0
34903,Santa Barbara - Nariño,Nariño,ORO,2019,36578736.0
34904,Santa Barbara - Nariño,Nariño,ORO,2020,234688078.0
34905,Santa Barbara - Nariño,Nariño,ORO,2012,285867770.0
34906,Santa Barbara - Nariño,Nariño,ORO,2013,4796386.0
34907,Santa Barbara - Nariño,Nariño,ORO,2015,140359365.0
34908,Santa Barbara - Nariño,Nariño,ORO,2016,495300447.0
34909,Santa Barbara - Nariño,Nariño,ORO,2017,123867296.0
34910,Santa Barbara - Nariño,Nariño,ORO,2018,3300305.0
34911,Santa Barbara - Nariño,Nariño,ORO,2012,385367181.0
34912,Santa Barbara - Nariño,Nariño,ORO,2013,1383502.0
34913,Santa Barbara - Nariño,Nariño,ORO,2015,800546159.0
34914,Santa Barbara - Nariño,Nariño,ORO,2016,309766883.0
34915,Santa Barbara - Nariño,Nariño,ORO,2017,127795946.0
34916,Santa Barbara - Nariño,Nariño,ORO,2018,294045.0
34917,Santa Barbara - Nariño,Nariño,ORO,2012,403390943.0
34918,Santa Barbara - Nariño,Nariño,ORO,2013,7666027.0
34919,Santa Barbara - Nariño,Nariño,ORO,2015,1363304214.0
34920,Santa Barbara - Nariño,Nariño,ORO,2016,458442458.0
34921,Santa Barbara - Nariño,Nariño,ORO,2018,46432008.0
34922,Santa Barbara - Nariño,Nariño,ORO,2019,348931834.0
34923,Santa Barbara - Nariño,Nariño,ORO,2020,198242820.0
34924,Santa Barbara - Nariño,Nariño,PLATA,2017,126071.0
34925,Santa Barbara - Nariño,Nariño,PLATA,2019,11033.0
34926,Santa Barbara - Nariño,Nariño,PLATA,2019,431.0
34927,Santa Barbara - Nariño,Nariño,PLATA,2021,180531.0
34928,Santa Barbara - Nariño,Nariño,PLATA,2019,56105.0
34929,Santa Barbara - Nariño,Nariño,PLATA,2021,132559.0
34930,Santa Barbara - Nariño,Nariño,PLATA,2020,245404.0
34931,Santa Barbara - Nariño,Nariño,PLATA,2016,60628.0
34932,Santa Barbara - Nariño,Nariño,PLATA,2016,99656.0
34933,Santa Barbara - Nariño,Nariño,PLATA,2020,197000.0
34934,Santa Barbara - Nariño,Nariño,PLATINO,2015,1053493.0
34935,Santa Barbara - Nariño,Nariño,PLATINO,2015,305443.0
34936,Santa Barbara - Nariño,Nariño,PLATINO,2014,1277845.0
34937,Santa Barbara - Nariño,Nariño,PLATINO,2017,202064.0
34938,Santa Barbara - Nariño,Nariño,PLATINO,2012,2105373.0
34939,Santacruz,Nariño,ORO,2012,254307.0
34940,Santacruz,Nariño,ORO,2014,12176774.0
34941,Santacruz,Nariño,ORO,2012,1487591.0
34942,Santacruz,Nariño,ORO,2014,17955360.0
34943,Santacruz,Nariño,ORO,2014,19036181.0
34944,Santacruz,Nariño,ORO,2016,1304399.0
34945,Santacruz,Nariño,ORO,2014,4662322.0
34946,Santacruz,Nariño,ORO,2015,14974548.0
34947,Santacruz,Nariño,ORO,2015,8996324.0
34948,Santacruz,Nariño,ORO,2013,13267974.0
34949,Santacruz,Nariño,ORO,2014,2420499.0
34950,Santacruz,Nariño,ORO,2015,37776037.0
34951,Santacruz,Nariño,ORO,2013,11835362.0
