,Código Departamento,Departamento,Código Entidad,Entidad,Indicador,Dato Numérico,Año
58169,54.0,Norte de Santander,54599.0,Ragonvalia,Cobertura de acueducto (REC),100.0,2008.0
58170,54.0,Norte de Santander,54660.0,Salazar,Cobertura de acueducto (REC),38.7,2008.0
58172,54.0,Norte de Santander,54673.0,San Cayetano,Cobertura de acueducto (REC),94.36,2008.0
58173,50.0,Meta,50683.0,San Juan de Arama,Cobertura de acueducto (REC),18.38,2008.0
58174,50.0,Meta,50686.0,San Juanito,Cobertura de acueducto (REC),6.5,2008.0
58175,50.0,Meta,50689.0,San Martín,Cobertura de acueducto (REC),93.87,2008.0
58176,50.0,Meta,50711.0,Vistahermosa,Cobertura de acueducto (REC),43.43,2008.0
58177,50.0,Meta,50400.0,Lejanías,Cobertura de acueducto (REC),25.19,2008.0
58178,50.0,Meta,50450.0,Puerto Concordia,Cobertura de acueducto (REC),17.22,2008.0
58179,50.0,Meta,50568.0,Puerto Gaitán,Cobertura de acueducto (REC),87.01,2008.0
58180,50.0,Meta,50573.0,Puerto López,Cobertura de acueducto (REC),72.8,2008.0
58181,50.0,Meta,50577.0,Puerto Lleras,Cobertura de acueducto (REC),13.23,2008.0
58182,50.0,Meta,50590.0,Puerto Rico,Cobertura de acueducto (REC),34.42,2008.0
58183,50.0,Meta,50606.0,Restrepo,Cobertura de acueducto (REC),99.76,2008.0
58184,50.0,Meta,50680.0,San Carlos de Guaroa,Cobertura de acueducto (REC),99.93,2008.0
58186,50.0,Meta,50001.0,Villavicencio,Cobertura de acueducto (REC),32.74,2008.0
58187,50.0,Meta,50006.0,Acacías,Cobertura de acueducto (REC),81.9,2008.0
58188,50.0,Meta,50110.0,Barranca de Upía,Cobertura de acueducto (REC),17.52,2008.0
58189,50.0,Meta,50124.0,Cabuyaro,Cobertura de acueducto (REC),18.33,2008.0
58190,50.0,Meta,50150.0,Castilla La Nueva,Cobertura de acueducto (REC),100.0,2008.0
58191,50.0,Meta,50223.0,Cubarral,Cobertura de acueducto (REC),73.03,2008.0
58192,50.0,Meta,50226.0,Cumaral,Cobertura de acueducto (REC),21.17,2008.0
58193,50.0,Meta,50245.0,El Calvario,Cobertura de acueducto (REC),0.0,2008.0
58194,50.0,Meta,50251.0,El Castillo,Cobertura de acueducto (REC),15.93,2008.0
58195,50.0,Meta,50270.0,El Dorado,Cobertura de acueducto (REC),18.42,2008.0
58196,50.0,Meta,50287.0,Fuente de Oro,Cobertura de acueducto (REC),9.32,2008.0
58197,50.0,Meta,50313.0,Granada,Cobertura de acueducto (REC),93.83,2008.0
58198,50.0,Meta,50318.0,Guamal,Cobertura de acueducto (REC),48.93,2008.0
58199,50.0,Meta,50325.0,Mapiripán,Cobertura de acueducto (REC),11.91,2008.0
58200,50.0,Meta,50330.0,Mesetas,Cobertura de acueducto (REC),17.52,2008.0
58201,50.0,Meta,50350.0,La Macarena,Cobertura de acueducto (REC),19.77,2008.0
58202,50.0,Meta,50370.0,Uribe,Cobertura de acueducto (REC),22.0,2008.0
58203,52.0,Nariño,52720.0,Sapuyes,Cobertura de acueducto (REC),49.26,2008.0
58204,52.0,Nariño,52786.0,Taminango,Cobertura de acueducto (REC),100.0,2008.0
58205,52.0,Nariño,52788.0,Tangua,Cobertura de acueducto (REC),12.69,2008.0
58206,52.0,Nariño,52835.0,San Andrés de Tumaco,Cobertura de acueducto (REC),100.0,2008.0
58207,52.0,Nariño,52838.0,Túquerres,Cobertura de acueducto (REC),95.98,2008.0
58208,52.0,Nariño,52885.0,Yacuanquer,Cobertura de acueducto (REC),25.05,2008.0
58210,52.0,Nariño,52001.0,Pasto,Cobertura de acueducto (REC),61.39,2008.0
58211,52.0,Nariño,52019.0,Albán,Cobertura de acueducto (REC),17.58,2008.0
58212,52.0,Nariño,52022.0,Aldana,Cobertura de acueducto (REC),31.03,2008.0
58213,52.0,Nariño,52036.0,Ancuyá,Cobertura de acueducto (REC),10.88,2008.0
58214,52.0,Nariño,52051.0,Arboleda,Cobertura de acueducto (REC),10.21,2008.0
58215,52.0,Nariño,52079.0,Barbacoas,Cobertura de acueducto (REC),54.01,2008.0
58216,52.0,Nariño,52083.0,Belén,Cobertura de acueducto (REC),38.29,2008.0
58217,52.0,Nariño,52110.0,Buesaco,Cobertura de acueducto (REC),17.78,2008.0
58218,52.0,Nariño,52203.0,Colón,Cobertura de acueducto (REC),10.17,2008.0
58219,52.0,Nariño,52207.0,Consacá,Cobertura de acueducto (REC),100.0,2008.0
58220,52.0,Nariño,52210.0,Contadero,Cobertura de acueducto (REC),100.0,2008.0
58221,52.0,Nariño,52215.0,Córdoba,Cobertura de acueducto (REC),100.0,2008.0
58223,52.0,Nariño,52227.0,Cumbal,Cobertura de acueducto (REC),50.79,2008.0
58224,52.0,Nariño,52233.0,Cumbitara,Cobertura de acueducto (REC),8.91,2008.0
58225,52.0,Nariño,52240.0,Chachagüí,Cobertura de acueducto (REC),19.32,2008.0
58226,52.0,Nariño,52250.0,El Charco,Cobertura de acueducto (REC),20.24,2008.0
58227,52.0,Nariño,52254.0,El Peñol,Cobertura de acueducto (REC),100.0,2008.0
58229,52.0,Nariño,52258.0,El Tablón de Gómez,Cobertura de acueducto (REC),0.0,2008.0
58230,52.0,Nariño,52260.0,El Tambo,Cobertura de acueducto (REC),100.0,2008.0
58231,52.0,Nariño,52287.0,Funes,Cobertura de acueducto (REC),32.98,2008.0
58232,52.0,Nariño,52317.0,Guachucal,Cobertura de acueducto (REC),100.0,2008.0
58233,52.0,Nariño,52320.0,Guaitarilla,Cobertura de acueducto (REC),100.0,2008.0
58234,52.0,Nariño,52323.0,Gualmatán,Cobertura de acueducto (REC),98.82,2008.0
58235,52.0,Nariño,52352.0,Iles,Cobertura de acueducto (REC),100.0,2008.0
58237,52.0,Nariño,52356.0,Ipiales,Cobertura de acueducto (REC),67.23,2008.0
58238,52.0,Nariño,52378.0,La Cruz,Cobertura de acueducto (REC),30.39,2008.0
58239,52.0,Nariño,52381.0,La Florida,Cobertura de acueducto (REC),4.56,2008.0
58240,52.0,Nariño,52385.0,La Llanada,Cobertura de acueducto (REC),24.25,2008.0
58241,52.0,Nariño,52390.0,La Tola,Cobertura de acueducto (REC),100.0,2008.0
58242,52.0,Nariño,52399.0,La Unión,Cobertura de acueducto (REC),92.85,2008.0
58244,52.0,Nariño,52411.0,Linares,Cobertura de acueducto (REC),99.85,2008.0
58245,52.0,Nariño,52418.0,Los Andes,Cobertura de acueducto (REC),100.0,2008.0
58246,52.0,Nariño,52427.0,Magüi,Cobertura de acueducto (REC),64.46,2008.0
58247,52.0,Nariño,52435.0,Mallama,Cobertura de acueducto (REC),100.0,2008.0
58248,52.0,Nariño,52473.0,Mosquera,Cobertura de acueducto (REC),52.83,2008.0
58251,52.0,Nariño,52506.0,Ospina,Cobertura de acueducto (REC),12.43,2008.0
58252,52.0,Nariño,52520.0,Francisco Pizarro,Cobertura de acueducto (REC),52.1,2008.0
58253,52.0,Nariño,52540.0,Policarpa,Cobertura de acueducto (REC),26.81,2008.0
58254,52.0,Nariño,52560.0,Potosí,Cobertura de acueducto (REC),30.03,2008.0
58255,52.0,Nariño,52565.0,Providencia,Cobertura de acueducto (REC),100.0,2008.0
58256,52.0,Nariño,52573.0,Puerres,Cobertura de acueducto (REC),33.11,2008.0
58257,52.0,Nariño,52585.0,Pupiales,Cobertura de acueducto (REC),100.0,2008.0
58258,52.0,Nariño,52612.0,Ricaurte,Cobertura de acueducto (REC),20.85,2008.0
58259,52.0,Nariño,52621.0,Roberto Payán,Cobertura de acueducto (REC),14.11,2008.0
58260,52.0,Nariño,52678.0,Samaniego,Cobertura de acueducto (REC),13.81,2008.0
58261,52.0,Nariño,52683.0,Sandoná,Cobertura de acueducto (REC),43.0,2008.0
58262,52.0,Nariño,52685.0,San Bernardo,Cobertura de acueducto (REC),15.97,2008.0
58263,52.0,Nariño,52687.0,San Lorenzo,Cobertura de acueducto (REC),0.0,2008.0
58264,52.0,Nariño,52693.0,San Pablo,Cobertura de acueducto (REC),39.94,2008.0
58265,52.0,Nariño,52694.0,San Pedro de Cartago,Cobertura de acueducto (REC),100.0,2008.0
58266,52.0,Nariño,52696.0,Santa Bárbara,Cobertura de acueducto (REC),38.7,2008.0
58267,52.0,Nariño,52699.0,Santacruz,Cobertura de acueducto (REC),11.12,2008.0
58269,47.0,Magdalena,47798.0,Tenerife,Cobertura de acueducto (REC),100.0,2008.0
58270,47.0,Magdalena,47960.0,Zapayán,Cobertura de acueducto (REC),100.0,2008.0
58271,47.0,Magdalena,47980.0,Zona Bananera,Cobertura de acueducto (REC),100.0,2008.0
58272,47.0,Magdalena,47268.0,El Retén,Cobertura de acueducto (REC),100.0,2008.0
58273,47.0,Magdalena,47288.0,Fundación,Cobertura de acueducto (REC),100.0,2008.0
58274,47.0,Magdalena,47318.0,Guamal,Cobertura de acueducto (REC),100.0,2008.0
58275,47.0,Magdalena,47460.0,Nueva Granada,Cobertura de acueducto (REC),100.0,2008.0
58276,47.0,Magdalena,47541.0,Pedraza,Cobertura de acueducto (REC),100.0,2008.0
58277,47.0,Magdalena,47545.0,Pijiño del Carmen,Cobertura de acueducto (REC),100.0,2008.0
58279,47.0,Magdalena,47555.0,Plato,Cobertura de acueducto (REC),100.0,2008.0
58281,47.0,Magdalena,47605.0,Remolino,Cobertura de acueducto (REC),100.0,2008.0
58282,47.0,Magdalena,47660.0,Sabanas de San Ángel,Cobertura de acueducto (REC),35.66,2008.0
58283,47.0,Magdalena,47675.0,Salamina,Cobertura de acueducto (REC),62.41,2008.0
58285,47.0,Magdalena,47703.0,San Zenón,Cobertura de acueducto (REC),100.0,2008.0
58286,47.0,Magdalena,47707.0,Santa Ana,Cobertura de acueducto (REC),47.08,2008.0
58287,47.0,Magdalena,47720.0,Santa Bárbara de Pinto,Cobertura de acueducto (REC),73.28,2008.0
58289,47.0,Magdalena,47001.0,Santa Marta,Cobertura de acueducto (REC),46.92,2008.0
58290,47.0,Magdalena,47030.0,Algarrobo,Cobertura de acueducto (REC),51.26,2008.0
58292,47.0,Magdalena,47058.0,Ariguaní,Cobertura de acueducto (REC),100.0,2008.0
58293,47.0,Magdalena,47161.0,Cerro San Antonio,Cobertura de acueducto (REC),68.85,2008.0
58294,47.0,Magdalena,47170.0,Chibolo,Cobertura de acueducto (REC),100.0,2008.0
58295,47.0,Magdalena,47189.0,Ciénaga,Cobertura de acueducto (REC),16.17,2008.0
58296,47.0,Magdalena,47205.0,Concordia,Cobertura de acueducto (REC),100.0,2008.0
58297,47.0,Magdalena,47245.0,El Banco,Cobertura de acueducto (REC),86.55,2008.0
58298,47.0,Magdalena,47258.0,El Piñón,Cobertura de acueducto (REC),14.74,2008.0
58300,44.0,La Guajira,44847.0,Uribia,Cobertura de acueducto (REC),100.0,2008.0
58301,44.0,La Guajira,44855.0,Urumita,Cobertura de acueducto (REC),100.0,2008.0
58302,44.0,La Guajira,44420.0,La Jagua del Pilar,Cobertura de acueducto (REC),67.28,2008.0
58303,44.0,La Guajira,44430.0,Maicao,Cobertura de acueducto (REC),100.0,2008.0
58304,44.0,La Guajira,44560.0,Manaure,Cobertura de acueducto (REC),97.23,2008.0
58305,44.0,La Guajira,44650.0,San Juan del Cesar,Cobertura de acueducto (REC),64.78,2008.0
58307,44.0,La Guajira,44001.0,Riohacha,Cobertura de acueducto (REC),85.05,2008.0
58308,44.0,La Guajira,44035.0,Albania,Cobertura de acueducto (REC),81.82,2008.0
58309,44.0,La Guajira,44078.0,Barrancas,Cobertura de acueducto (REC),97.86,2008.0
58310,44.0,La Guajira,44090.0,Dibulla,Cobertura de acueducto (REC),69.62,2008.0
58311,44.0,La Guajira,44098.0,Distracción,Cobertura de acueducto (REC),79.33,2008.0
58312,44.0,La Guajira,44110.0,El Molino,Cobertura de acueducto (REC),55.42,2008.0
58315,27.0,Chocó,27810.0,Unión Panamericana,Cobertura de acueducto (REC),100.0,2008.0
58316,27.0,Chocó,27787.0,Tadó,Cobertura de acueducto (REC),100.0,2008.0
58317,27.0,Chocó,27800.0,Unguía,Cobertura de acueducto (REC),86.47,2008.0
58319,27.0,Chocó,27001.0,Quibdó,Cobertura de acueducto (REC),100.0,2008.0
58320,27.0,Chocó,27006.0,Acandí,Cobertura de acueducto (REC),100.0,2008.0
58321,27.0,Chocó,27025.0,Alto Baudó,Cobertura de acueducto (REC),34.52,2008.0
58322,27.0,Chocó,27050.0,Atrato,Cobertura de acueducto (REC),0.0,2008.0
58323,27.0,Chocó,27073.0,Bagadó,Cobertura de acueducto (REC),92.12,2008.0
58324,27.0,Chocó,27075.0,Bahía Solano,Cobertura de acueducto (REC),100.0,2008.0
58325,27.0,Chocó,27077.0,Bajo Baudó,Cobertura de acueducto (REC),100.0,2008.0
58327,27.0,Chocó,27135.0,El Cantón del San Pablo,Cobertura de acueducto (REC),100.0,2008.0
58328,27.0,Chocó,27150.0,Carmen del Darién,Cobertura de acueducto (REC),0.0,2008.0
58330,27.0,Chocó,27205.0,Condoto,Cobertura de acueducto (REC),78.43,2008.0
58331,27.0,Chocó,27245.0,El Carmen de Atrato,Cobertura de acueducto (REC),31.08,2008.0
58332,27.0,Chocó,27250.0,El Litoral del San Juan,Cobertura de acueducto (REC),100.0,2008.0
58333,27.0,Chocó,27361.0,Istmina,Cobertura de acueducto (REC),100.0,2008.0
58335,27.0,Chocó,27413.0,Lloró,Cobertura de acueducto (REC),100.0,2008.0
58336,27.0,Chocó,27425.0,Medio Atrato,Cobertura de acueducto (REC),99.15,2008.0
58337,27.0,Chocó,27430.0,Medio Baudó,Cobertura de acueducto (REC),0.0,2008.0
58338,27.0,Chocó,27450.0,Medio San Juan,Cobertura de acueducto (REC),45.56,2008.0
58340,27.0,Chocó,27495.0,Nuquí,Cobertura de acueducto (REC),100.0,2008.0
58341,27.0,Chocó,27580.0,Río Iró,Cobertura de acueducto (REC),100.0,2008.0
58342,27.0,Chocó,27600.0,Río Quito,Cobertura de acueducto (REC),100.0,2008.0
58343,27.0,Chocó,27615.0,Riosucio,Cobertura de acueducto (REC),0.0,2008.0
58345,27.0,Chocó,27745.0,Sipí,Cobertura de acueducto (REC),80.13,2008.0
58346,41.0,Huila,41799.0,Tello,Cobertura de acueducto (REC),59.27,2008.0
58347,41.0,Huila,41801.0,Teruel,Cobertura de acueducto (REC),43.61,2008.0
58348,41.0,Huila,41807.0,Timaná,Cobertura de acueducto (REC),37.38,2008.0
58349,41.0,Huila,41872.0,Villavieja,Cobertura de acueducto (REC),34.71,2008.0
58350,41.0,Huila,41885.0,Yaguará,Cobertura de acueducto (REC),100.0,2008.0
58351,41.0,Huila,41378.0,La Argentina,Cobertura de acueducto (REC),0.0,2008.0
58352,41.0,Huila,41396.0,La Plata,Cobertura de acueducto (REC),40.78,2008.0
58353,41.0,Huila,41483.0,Nátaga,Cobertura de acueducto (REC),59.87,2008.0
58354,41.0,Huila,41503.0,Oporapa,Cobertura de acueducto (REC),53.62,2008.0
58355,41.0,Huila,41518.0,Paicol,Cobertura de acueducto (REC),41.47,2008.0
58356,41.0,Huila,41524.0,Palermo,Cobertura de acueducto (REC),67.92,2008.0
58357,41.0,Huila,41530.0,Palestina,Cobertura de acueducto (REC),17.95,2008.0
58358,41.0,Huila,41548.0,Pital,Cobertura de acueducto (REC),35.42,2008.0
58359,41.0,Huila,41551.0,Pitalito,Cobertura de acueducto (REC),94.56,2008.0
58360,41.0,Huila,41615.0,Rivera,Cobertura de acueducto (REC),39.69,2008.0
58362,41.0,Huila,41668.0,San Agustín,Cobertura de acueducto (REC),22.0,2008.0
58363,41.0,Huila,41676.0,Santa María,Cobertura de acueducto (REC),23.97,2008.0
58364,41.0,Huila,41770.0,Suaza,Cobertura de acueducto (REC),22.64,2008.0
58365,41.0,Huila,41791.0,Tarqui,Cobertura de acueducto (REC),90.37,2008.0
58366,41.0,Huila,41797.0,Tesalia,Cobertura de acueducto (REC),50.06,2008.0
58368,41.0,Huila,41001.0,Neiva,Cobertura de acueducto (REC),73.03,2008.0
58369,41.0,Huila,41006.0,Acevedo,Cobertura de acueducto (REC),57.35,2008.0
58370,41.0,Huila,41013.0,Agrado,Cobertura de acueducto (REC),75.42,2008.0
58371,41.0,Huila,41016.0,Aipe,Cobertura de acueducto (REC),49.33,2008.0
58372,41.0,Huila,41020.0,Algeciras,Cobertura de acueducto (REC),45.95,2008.0
58373,41.0,Huila,41026.0,Altamira,Cobertura de acueducto (REC),34.65,2008.0
58374,41.0,Huila,41078.0,Baraya,Cobertura de acueducto (REC),47.44,2008.0
58375,41.0,Huila,41132.0,Campoalegre,Cobertura de acueducto (REC),68.46,2008.0
58376,41.0,Huila,41206.0,Colombia,Cobertura de acueducto (REC),13.84,2008.0
58377,41.0,Huila,41244.0,Elías,Cobertura de acueducto (REC),100.0,2008.0
58378,41.0,Huila,41298.0,Garzón,Cobertura de acueducto (REC),52.13,2008.0
58379,41.0,Huila,41306.0,Gigante,Cobertura de acueducto (REC),88.28,2008.0
58380,41.0,Huila,41319.0,Guadalupe,Cobertura de acueducto (REC),56.64,2008.0
58381,41.0,Huila,41349.0,Hobo,Cobertura de acueducto (REC),68.5,2008.0
58382,41.0,Huila,41357.0,Iquira,Cobertura de acueducto (REC),74.32,2008.0
58383,41.0,Huila,41359.0,Isnos,Cobertura de acueducto (REC),100.0,2008.0
58385,25.0,Cundinamarca,25001.0,Agua de Dios,Cobertura de acueducto (REC),99.93,2008.0
58386,25.0,Cundinamarca,25019.0,Albán,Cobertura de acueducto (REC),90.09,2008.0
58387,25.0,Cundinamarca,25035.0,Anapoima,Cobertura de acueducto (REC),76.0,2008.0
58388,25.0,Cundinamarca,25040.0,Anolaima,Cobertura de acueducto (REC),45.77,2008.0
58389,25.0,Cundinamarca,25053.0,Arbeláez,Cobertura de acueducto (REC),21.38,2008.0
58390,25.0,Cundinamarca,25086.0,Beltrán,Cobertura de acueducto (REC),36.95,2008.0
58391,25.0,Cundinamarca,25095.0,Bituima,Cobertura de acueducto (REC),16.35,2008.0
58392,25.0,Cundinamarca,25099.0,Bojacá,Cobertura de acueducto (REC),100.0,2008.0
58393,25.0,Cundinamarca,25120.0,Cabrera,Cobertura de acueducto (REC),100.0,2008.0
58394,25.0,Cundinamarca,25123.0,Cachipay,Cobertura de acueducto (REC),79.13,2008.0
58395,25.0,Cundinamarca,25126.0,Cajicá,Cobertura de acueducto (REC),81.88,2008.0
58397,25.0,Cundinamarca,25151.0,Cáqueza,Cobertura de acueducto (REC),37.94,2008.0
58398,25.0,Cundinamarca,25154.0,Carmen de Carupa,Cobertura de acueducto (REC),15.02,2008.0
58399,25.0,Cundinamarca,25168.0,Chaguaní,Cobertura de acueducto (REC),20.5,2008.0
58400,25.0,Cundinamarca,25175.0,Chía,Cobertura de acueducto (REC),54.82,2008.0
58401,25.0,Cundinamarca,25178.0,Chipaque,Cobertura de acueducto (REC),94.1,2008.0
58402,25.0,Cundinamarca,25181.0,Choachí,Cobertura de acueducto (REC),98.56,2008.0
58403,25.0,Cundinamarca,25183.0,Chocontá,Cobertura de acueducto (REC),82.4,2008.0
58404,25.0,Cundinamarca,25200.0,Cogua,Cobertura de acueducto (REC),44.8,2008.0
58405,25.0,Cundinamarca,25214.0,Cota,Cobertura de acueducto (REC),43.1,2008.0
58406,25.0,Cundinamarca,25224.0,Cucunubá,Cobertura de acueducto (REC),100.0,2008.0
58407,25.0,Cundinamarca,25245.0,El Colegio,Cobertura de acueducto (REC),82.16,2008.0
58408,25.0,Cundinamarca,25258.0,El Peñón,Cobertura de acueducto (REC),3.93,2008.0
58409,25.0,Cundinamarca,25260.0,El Rosal,Cobertura de acueducto (REC),56.59,2008.0
58410,25.0,Cundinamarca,25269.0,Facatativá,Cobertura de acueducto (REC),87.88,2008.0
58411,25.0,Cundinamarca,25279.0,Fómeque,Cobertura de acueducto (REC),39.54,2008.0
58412,25.0,Cundinamarca,25281.0,Fosca,Cobertura de acueducto (REC),27.61,2008.0
58413,25.0,Cundinamarca,25286.0,Funza,Cobertura de acueducto (REC),67.75,2008.0
58414,25.0,Cundinamarca,25288.0,Fúquene,Cobertura de acueducto (REC),26.57,2008.0
58416,25.0,Cundinamarca,25293.0,Gachalá,Cobertura de acueducto (REC),16.53,2008.0
58417,25.0,Cundinamarca,25295.0,Gachancipá,Cobertura de acueducto (REC),37.26,2008.0
58418,25.0,Cundinamarca,25297.0,Gachetá,Cobertura de acueducto (REC),94.79,2008.0
58419,25.0,Cundinamarca,25299.0,Gama,Cobertura de acueducto (REC),4.53,2008.0
58420,25.0,Cundinamarca,25307.0,Girardot,Cobertura de acueducto (REC),42.15,2008.0
58421,25.0,Cundinamarca,25312.0,Granada,Cobertura de acueducto (REC),26.99,2008.0
58422,25.0,Cundinamarca,25317.0,Guachetá,Cobertura de acueducto (REC),82.74,2008.0
58423,25.0,Cundinamarca,25320.0,Guaduas,Cobertura de acueducto (REC),100.0,2008.0
58424,25.0,Cundinamarca,25322.0,Guasca,Cobertura de acueducto (REC),97.74,2008.0
58425,25.0,Cundinamarca,25324.0,Guataquí,Cobertura de acueducto (REC),71.0,2008.0
58426,25.0,Cundinamarca,25326.0,Guatavita,Cobertura de acueducto (REC),32.52,2008.0
58427,25.0,Cundinamarca,25328.0,Guayabal de Síquima,Cobertura de acueducto (REC),100.0,2008.0
58428,25.0,Cundinamarca,25335.0,Guayabetal,Cobertura de acueducto (REC),14.37,2008.0
58429,25.0,Cundinamarca,25339.0,Gutiérrez,Cobertura de acueducto (REC),34.61,2008.0
58430,25.0,Cundinamarca,25368.0,Jerusalén,Cobertura de acueducto (REC),65.37,2008.0
58431,25.0,Cundinamarca,25372.0,Junín,Cobertura de acueducto (REC),100.0,2008.0
58432,25.0,Cundinamarca,25377.0,La Calera,Cobertura de acueducto (REC),27.04,2008.0
58433,25.0,Cundinamarca,25386.0,La Mesa,Cobertura de acueducto (REC),42.19,2008.0
58434,25.0,Cundinamarca,25394.0,La Palma,Cobertura de acueducto (REC),100.0,2008.0
58435,25.0,Cundinamarca,25398.0,La Peña,Cobertura de acueducto (REC),9.0,2008.0
58436,25.0,Cundinamarca,25402.0,La Vega,Cobertura de acueducto (REC),29.28,2008.0
58437,25.0,Cundinamarca,25407.0,Lenguazaque,Cobertura de acueducto (REC),100.0,2008.0
58438,25.0,Cundinamarca,25426.0,Machetá,Cobertura de acueducto (REC),34.61,2008.0
58439,25.0,Cundinamarca,25430.0,Madrid,Cobertura de acueducto (REC),98.41,2008.0
58440,25.0,Cundinamarca,25436.0,Manta,Cobertura de acueducto (REC),79.02,2008.0
58441,25.0,Cundinamarca,25438.0,Medina,Cobertura de acueducto (REC),100.0,2008.0
58442,25.0,Cundinamarca,25473.0,Mosquera,Cobertura de acueducto (REC),89.98,2008.0
58443,25.0,Cundinamarca,25483.0,Nariño,Cobertura de acueducto (REC),92.96,2008.0
58444,25.0,Cundinamarca,25486.0,Nemocón,Cobertura de acueducto (REC),55.22,2008.0
58445,25.0,Cundinamarca,25488.0,Nilo,Cobertura de acueducto (REC),49.55,2008.0
58446,25.0,Cundinamarca,25489.0,Nimaima,Cobertura de acueducto (REC),18.4,2008.0
58447,25.0,Cundinamarca,25491.0,Nocaima,Cobertura de acueducto (REC),52.78,2008.0
58449,25.0,Cundinamarca,25513.0,Pacho,Cobertura de acueducto (REC),89.71,2008.0
58450,25.0,Cundinamarca,25518.0,Paime,Cobertura de acueducto (REC),25.21,2008.0
58451,25.0,Cundinamarca,25524.0,Pandi,Cobertura de acueducto (REC),16.64,2008.0
58452,25.0,Cundinamarca,25530.0,Paratebueno,Cobertura de acueducto (REC),14.18,2008.0
58453,25.0,Cundinamarca,25535.0,Pasca,Cobertura de acueducto (REC),44.69,2008.0
58454,25.0,Cundinamarca,25572.0,Puerto Salgar,Cobertura de acueducto (REC),51.9,2008.0
58455,25.0,Cundinamarca,25580.0,Pulí,Cobertura de acueducto (REC),100.0,2008.0
58456,25.0,Cundinamarca,25592.0,Quebradanegra,Cobertura de acueducto (REC),59.9,2008.0
58457,25.0,Cundinamarca,25594.0,Quetame,Cobertura de acueducto (REC),13.11,2008.0
